,x,y,z,yaw
1556,2.701352977494795,-0.04918762619176015,1.0235495735470044,-1.3756943544791436
1557,2.703322330755306,-0.04920914413988364,1.023593624504629,-1.376616122758585
1558,2.705291548743941,-0.049229884886422215,1.02363755786433,-1.3775359050774303
1559,2.707260630443078,-0.049249847394761626,1.0236813737187496,-1.3784537014356788
1560,2.709229574835096,-0.04926903062828847,1.0237250721605304,-1.37936951183333
1561,2.7111983809023736,-0.04928743355038845,1.0237686532823151,-1.3802833362703857
1562,2.713167047627288,-0.049305055124448105,1.023812117176746,-1.381195174746845
1563,2.7151355739922183,-0.0493218943138532,1.0238554639364659,-1.3821050272627073
1564,2.717103958979543,-0.049337950081989934,1.023898693654117,-1.3830128938179738
1565,2.71907220157164,-0.04935322139224463,1.0239418064223416,-1.3839187744126433
1566,2.7210403007508877,-0.0493677072080036,1.023984802333782,-1.3848226690467151
1567,2.723008255499664,-0.049381406492652435,1.0240276814810811,-1.3857245777201914
1568,2.724976064800348,-0.04939431820957818,1.0240704439568804,-1.3866245004330713
1569,2.7269437276353172,-0.04940644132216648,1.0241130898538227,-1.3875224371853547
1570,2.72891124298695,-0.04941777479380388,1.02415561926455,-1.3884183879770413
1571,2.730878609837626,-0.04942831758787647,1.0241980322817046,-1.389312352808131
1572,2.7328458271697214,-0.04943806866777056,1.0242403289979285,-1.3902043316786243
1573,2.734812893965616,-0.04944702699687237,1.0242825095058639,-1.3910943245885217
1574,2.7367798092076883,-0.04945519153856859,1.0243245738981528,-1.3919823315378226
1575,2.7387465718783153,-0.04946256125624515,1.0243665222674374,-1.3928683525265266
1576,2.740713180959876,-0.04946913511328849,1.0244083547063594,-1.393752387554633
1577,2.7426796354347482,-0.04947491207308491,1.024450071307561,-1.3946344366221441
1578,2.7446459342853116,-0.049479891099020845,1.0244916721636843,-1.395514499729059
1579,2.746612076493942,-0.04948407115448261,1.0245331573673706,-1.3963925768753764
1580,2.74857806104302,-0.04948745120285686,1.0245745270112623,-1.397268668061098
1581,2.7505438869149232,-0.04949003020752962,1.0246157811880012,-1.398142773286223
1582,2.7525095530920294,-0.04949180713188761,1.0246569199902287,-1.3990148925507504
1583,2.7544750585567175,-0.04949278093931725,1.0246979435105867,-1.3998850258546822
1584,2.7564404022913647,-0.04949295059320474,1.024738851841717,-1.4007531731980172
1585,2.7584055832783503,-0.04949231505693674,1.0247796450762614,-1.4016193345807562
1586,2.7603706005000523,-0.049490873293899784,1.0248203233068613,-1.4024835100028983
1587,2.7623354529388484,-0.0494886242674803,1.0248608866261586,-1.403345699464443
1588,2.764300139577118,-0.04948556694106476,1.0249013351267946,-1.4042059029653924
1589,2.7662646593972378,-0.049481700278039886,1.0249416689014108,-1.4050641205057448
1590,2.7682290113815875,-0.049477023241791984,1.024981888042649,-1.4059203520855008
